district,region,district_history,year,infants,infants_vax,routine,noninfants,shearer_con,shearer_un,shearer_opt,polici,supplementary,total_pop
Kwabre East,Ashanti,Kwabre (pre-2008),1975,1857.951846,,,42683.96155,,,,,,44541.91339
Kwabre East,Ashanti,Kwabre (pre-2008),1976,1894.984805,,,43955.70428,,,,,,45850.68909
Kwabre East,Ashanti,Kwabre (pre-2008),1977,1920.253723,,,45277.11973,,,,,,47197.37345
Kwabre East,Ashanti,Kwabre (pre-2008),1978,2037.795446,,,46529.99371,,,,,,48567.78915
Kwabre East,Ashanti,Kwabre (pre-2008),1979,2101.472415,,,47960.81239,,,,,,50062.2848
Kwabre East,Ashanti,Kwabre (pre-2008),1980,2170.416246,,,49439.64334,,,,,0.26191485,51610.05958
Kwabre East,Ashanti,Kwabre (pre-2008),1981,2099.288367,,,51115.77508,,,,,,53215.06345
Kwabre East,Ashanti,Kwabre (pre-2008),1982,2157.261304,,,52563.881,,,,,,54721.1423
Kwabre East,Ashanti,Kwabre (pre-2008),1983,2288.879307,,,54001.75798,,,,,,56290.63729
Kwabre East,Ashanti,Kwabre (pre-2008),1984,2378.593784,,,55615.55659,,,,,,57994.15037
Kwabre East,Ashanti,Kwabre (pre-2008),1985,2391.554843,,,57388.21243,,,,,,59779.76728
Kwabre East,Ashanti,Kwabre (pre-2008),1986,2429.212011,,,58644.93217,,,,,,61074.14418
Kwabre East,Ashanti,Kwabre (pre-2008),1987,2464.477516,,,59942.32283,,,,,,62406.80035
Kwabre East,Ashanti,Kwabre (pre-2008),1988,2493.962277,,,61327.85567,,,,,,63821.81794
Kwabre East,Ashanti,Kwabre (pre-2008),1989,2512.170423,,,62822.21171,,,,,,65334.38213
Kwabre East,Ashanti,Kwabre (pre-2008),1990,2540.546898,,,64421.89252,,,,,0.319475445,66962.43942
Kwabre East,Ashanti,Kwabre (pre-2008),1991,2582.418012,,,66098.52532,,,,,,68680.94333
Kwabre East,Ashanti,Kwabre (pre-2008),1992,2615.316783,,,67852.68966,,,,,,70468.00644
Kwabre East,Ashanti,Kwabre (pre-2008),1993,2637.310186,,,69594.49804,,,,,,72231.80823
Kwabre East,Ashanti,Kwabre (pre-2008),1994,2657.831438,,,71401.82291,,,,,,74059.65435
Kwabre East,Ashanti,Kwabre (pre-2008),1995,2656.481794,,,73232.99365,,,,,,75889.47544
Kwabre East,Ashanti,Kwabre (pre-2008),1996,2667.175424,,,75041.17062,,,,,,77708.34604
Kwabre East,Ashanti,Kwabre (pre-2008),1997,2667.415557,,,76890.24372,,,,,,79557.65928
Kwabre East,Ashanti,Kwabre (pre-2008),1998,2713.642376,,,78711.13655,,,,,,81424.77893
Kwabre East,Ashanti,Kwabre (pre-2008),1999,2772.834584,,,80660.43966,,,,,,83433.27424
Kwabre East,Ashanti,Kwabre (pre-2008),2000,2850.540789,3224,1.13101346,82633.3676,0.223383709,0.28236197,0.310311068,0.081,,85483.90839
Kwabre East,Ashanti,Kwabre (pre-2008),2001,2736.611264,4833,1.766052805,78472.48865,,,,,,81209.09992
Kwabre East,Ashanti,Kwabre (pre-2008),2002,2692.864878,5146,1.910975943,77742.98805,,,,,,80435.85292
Kwabre East,Ashanti,Kwabre (pre-2008),2003,2552.607427,6498,2.545632333,74449.65566,,,,,,77002.26309
Kwabre East,Ashanti,Kwabre (pre-2008),2004,2508.095142,7483,2.983539131,74019.08503,,,,,,76527.18017
Kwabre East,Ashanti,Kwabre (pre-2008),2005,2354.468977,7423,3.152727886,70431.38284,,,,,,72785.85182
Kwabre East,Ashanti,Kwabre (pre-2008),2006,2261.186505,5583,2.469057722,67329.71565,,,,,,69590.90215
Kwabre East,Ashanti,Kwabre (pre-2008),2007,2211.211948,6088,2.753241274,66815.6457,,,,,,69026.85765
Kwabre East,Ashanti,Kwabre (pre-2008),2008,2061.713247,6325,3.067836911,63478.12001,,,,,,65539.83325
Kwabre East,Ashanti,Kwabre (pre-2008),2009,1987.062323,4177,2.102098133,61935.89436,,,,,,63922.95668
Kwabre East,Ashanti,Kwabre (pre-2008),2010,1873.304862,4386,2.341316723,58699.03147,,,,,,60572.33633
Kwabre East,Ashanti,Kwabre (pre-2008),2011,1919.106623,4873,2.539202325,59903.75347,,,,,,61822.86009
Kwabre East,Ashanti,Kwabre (pre-2008),2012,1891.085004,4964,2.624948106,58937.78605,,,,,,60828.87105
Kwabre East,Ashanti,Kwabre (pre-2008),2013,1874.524646,4811,2.566517336,58653.39002,,,,,,60527.91467
Kwabre East,Ashanti,Kwabre (pre-2008),2014,1835.343119,5744,3.12966003,57906.16691,,,,,,59741.51003
Kwabre East,Ashanti,Kwabre (pre-2008),2015,7995.710835,5923,0.740772162,257461.4959,,,,,,265457.2067
Kwabre East,Ashanti,Kwabre (pre-2008),2016,8078.493154,5356,0.66299493,263530.2293,0.493422042,0.526081911,0.541967439,0.698,,271608.7225
Kwabre East,Ashanti,,2017,8026.242436,6109,0.761128267,269855.158,,,,,,277881.4004
Kwabre East,Ashanti,,2018,7871.246181,5805,0.737494403,275985.5043,,,,,,283856.7505
Kwabre East,Ashanti,,2019,7893.020474,6237,0.790191793,281827.5496,,,,,,289720.57
Kwabre East,Ashanti,,2020,7918.616444,6036,0.762254371,287617.161,,,,,,295535.7775
Kwabre East,Ashanti,,2021,7954.76315,6972,0.876456014,293587.1842,,,,,,301541.9473
Kwabre East,Ashanti,,2022,8000.906768,9174,1.146620035,299443.9942,,,,,,307444.901
Kwabre East,Ashanti,,2023,8031.225353,6460,0.804360445,305415.8464,,,,,,313447.0717
Kwabre East,Ashanti,,2024,8104.528145,8247,1.017579291,311386.9235,,,,,,319491.4517
Kwabre East,Ashanti,,2025,8138.88577,9471,1.163672801,317354.4372,,,,,,325493.323
Kwadaso,Ashanti,Kumasi (pre-2018),1970,3339.027893,,,69793.18981,,,,,,73132.2177
Kwadaso,Ashanti,Kumasi (pre-2018),1971,3305.040398,,,71729.61407,,,,,,75034.65447
Kwadaso,Ashanti,Kumasi (pre-2018),1972,3223.657694,,,73922.52034,,,,,,77146.17803
Kwadaso,Ashanti,Kumasi (pre-2018),1973,3346.13858,,,75958.59413,,,,,,79304.73271
Kwadaso,Ashanti,Kumasi (pre-2018),1974,3439.939587,,,78171.90028,,,,,,81611.83987
Kwadaso,Ashanti,Kumasi (pre-2018),1975,3504.584164,,,80513.13926,,,,,,84017.72342
Kwadaso,Ashanti,Kumasi (pre-2018),1976,3574.438031,,,82911.97939,,,,,,86486.41742
Kwadaso,Ashanti,Kumasi (pre-2018),1977,3622.101834,,,85404.51528,,,,,,89026.61711
Kwadaso,Ashanti,Kumasi (pre-2018),1978,3843.816332,,,87767.76399,,,,,,91611.58032
Kwadaso,Ashanti,Kumasi (pre-2018),1979,3963.927786,,,90466.66305,,,,,,94430.59084
Kwadaso,Ashanti,Kumasi (pre-2018),1980,4093.973922,,,93256.12583,,,,,,97350.09976
Kwadaso,Ashanti,Kumasi (pre-2018),1981,3959.8081,,,96417.74962,,,,,,100377.5577
Kwadaso,Ashanti,Kumasi (pre-2018),1982,4069.160254,,,99149.25695,,,,,,103218.4172
Kwadaso,Ashanti,Kumasi (pre-2018),1983,4317.426305,,,101861.4698,,,,,,106178.8961
Kwadaso,Ashanti,Kumasi (pre-2018),1984,4486.651324,,,104905.517,,,,,,109392.1683
Kwadaso,Ashanti,Kumasi (pre-2018),1985,4511.099278,,,108249.2105,,,,,,112760.3098
Kwadaso,Ashanti,Kumasi (pre-2018),1986,4582.130567,,,110619.7133,,,,,,115201.8439
Kwadaso,Ashanti,Kumasi (pre-2018),1987,4648.650553,,,113066.9322,,,,,,117715.5827
Kwadaso,Ashanti,Kumasi (pre-2018),1988,4704.26654,,,115680.4103,,,,,,120384.6768
Kwadaso,Ashanti,Kumasi (pre-2018),1989,4738.611876,,,118499.1574,,,,,,123237.7693
Kwadaso,Ashanti,Kumasi (pre-2018),1990,4792.137346,,,121516.5747,,,,,,126308.7121
Kwadaso,Ashanti,Kumasi (pre-2018),1991,4871.117242,,,124679.1437,,,,,,129550.2609
Kwadaso,Ashanti,Kumasi (pre-2018),1992,4933.172946,,,127987.9574,,,,,,132921.1303
Kwadaso,Ashanti,Kumasi (pre-2018),1993,4974.65827,,,131273.4645,,,,,,136248.1228
Kwadaso,Ashanti,Kumasi (pre-2018),1994,5013.36673,,,134682.553,,,,,,139695.9197
Kwadaso,Ashanti,Kumasi (pre-2018),1995,5010.820948,,,138136.6209,,,,,,143147.4419
Kwadaso,Ashanti,Kumasi (pre-2018),1996,5030.991937,,,141547.3166,,,,,,146578.3086
Kwadaso,Ashanti,Kumasi (pre-2018),1997,5031.44489,,,145035.1532,,,,,,150066.5981
Kwadaso,Ashanti,Kumasi (pre-2018),1998,5118.640786,,,148469.8343,,,,,,153588.4751
Kwadaso,Ashanti,Kumasi (pre-2018),1999,5230.292807,,,152146.7309,,,,,,157377.0237
Kwadaso,Ashanti,Kumasi (pre-2018),2000,5376.867076,3450.724686,0.641772363,155868.1901,0.223383709,0.28236197,0.310311068,0.081,,161245.0572
Kwadaso,Ashanti,Kumasi (pre-2018),2001,5295.593709,4580.021116,0.864873963,151851.4605,,,,,,157147.0542
Kwadaso,Ashanti,Kumasi (pre-2018),2002,5702.514124,4411.94977,0.773685023,164631.5384,,,,,,170334.0525
Kwadaso,Ashanti,Kumasi (pre-2018),2003,5810.676224,4082.983134,0.702669186,169474.8826,,,,,,175285.5589
Kwadaso,Ashanti,Kumasi (pre-2018),2004,5997.678508,4314.17836,0.719308038,177003.9214,,,,,,183001.5999
Kwadaso,Ashanti,Kumasi (pre-2018),2005,6255.167284,2545.934955,0.407013088,187116.5371,,,,,,193371.7044
Kwadaso,Ashanti,Kumasi (pre-2018),2006,6851.791914,2669.124745,0.389551343,204020.8538,,,,,,210872.6457
Kwadaso,Ashanti,Kumasi (pre-2018),2007,6941.548555,3032.299315,0.436833264,209751.0595,,,,,,216692.6081
Kwadaso,Ashanti,Kumasi (pre-2018),2008,7272.61552,2909.984342,0.400128995,223916.6681,,,,,,231189.2836
Kwadaso,Ashanti,Kumasi (pre-2018),2009,7385.17252,7270.69446,0.984498932,230192.712,,,,,,237577.8845
Kwadaso,Ashanti,Kumasi (pre-2018),2010,8311.275905,8504.799625,1.023284478,260429.4986,,,,,,268740.7745
Kwadaso,Ashanti,Kumasi (pre-2018),2011,8405.693291,7585.038223,0.90236914,262378.6364,,,,,,270784.3296
Kwadaso,Ashanti,Kumasi (pre-2018),2012,8740.14447,7645.120949,0.874713339,272396.4093,,,,,,281136.5538
Kwadaso,Ashanti,Kumasi (pre-2018),2013,9309.867507,9116.533449,0.979233425,291303.3398,,,,,,300613.2073
Kwadaso,Ashanti,Kumasi (pre-2018),2014,9345.005109,10150.36675,1.086180974,294840.4688,,,,,,304185.4739
Kwadaso,Ashanti,Kumasi (pre-2018),2015,4196.006002,8860.580292,2.111670071,135111.187,,,,,,139307.193
Kwadaso,Ashanti,Kumasi (pre-2018),2016,4239.467639,2781,0.655978589,138296.5682,0.493422042,0.526081911,0.541967439,0.698,,142536.0358
Kwadaso,Ashanti,,2017,4211.318755,4824,1.145484415,141591.2984,,,,,,145802.6172
Kwadaso,Ashanti,,2018,4129.635356,7461,1.806697046,144795.3056,,,,,,148924.941
Kwadaso,Ashanti,,2019,4139.87446,6118,1.477822591,147818.022,,,,,,151957.8965
Kwadaso,Ashanti,,2020,4152.851914,4921,1.184968812,150838.4054,,,,,,154991.2574
Kwadaso,Ashanti,,2021,4170.445893,7308,1.752330611,153919.0349,,,,,,158089.4808
Kwadaso,Ashanti,,2022,4193.353581,8351,1.991484819,156941.5295,,,,,,161134.8831
Kwadaso,Ashanti,,2023,4207.933665,7057,1.677070164,160021.6113,,,,,,164229.545
Kwadaso,Ashanti,,2024,4245.399948,5158,1.214962091,163114.0031,,,,,,167359.4031
Kwadaso,Ashanti,,2025,4262.527761,3275,0.768323442,166206.0553,,,,,,170468.5831
Kwaebibirem,Eastern,,1970,2009.191589,,,41996.6213,0,0,0,,,44005.81289
Kwaebibirem,Eastern,,1971,1988.740311,,,43161.8249,,,,,,45150.56521
Kwaebibirem,Eastern,,1972,1939.769937,,,44481.3613,,,,,,46421.13124
Kwaebibirem,Eastern,,1973,2013.470299,,,45706.52697,,,,,,47719.99727
Kwaebibirem,Eastern,,1974,2069.913132,,,47038.33857,,,,,,49108.25171
Kwaebibirem,Eastern,,1975,2108.811681,,,48447.13114,,,,,,50555.94282
Kwaebibirem,Eastern,,1976,2150.844814,,,49890.58401,,,,,,52041.42883
Kwaebibirem,Eastern,,1977,2179.52553,,,51390.41639,,,,,,53569.94192
Kwaebibirem,Eastern,,1978,2312.937685,,,52812.45286,,,,,,55125.39054
Kwaebibirem,Eastern,,1979,2385.21229,,,54436.46004,,,,,,56821.67233
Kwaebibirem,Eastern,,1980,2463.464887,,,56114.96209,,,,,0.971988664,58578.42698
Kwaebibirem,Eastern,,1981,2382.733353,,,58017.4044,,,,,,60400.13775
Kwaebibirem,Eastern,,1982,2448.53377,,,59661.03294,,,,,,62109.56671
Kwaebibirem,Eastern,,1983,2597.922778,,,61293.05144,,,,,,63890.97421
Kwaebibirem,Eastern,,1984,2699.750464,,,63124.74442,,,,,,65824.49488
Kwaebibirem,Eastern,,1985,2714.461519,,,65136.74347,,,,,,67851.20499
Kwaebibirem,Eastern,,1986,2757.203141,,,66563.14495,,,,,,69320.34809
Kwaebibirem,Eastern,,1987,2797.230179,,,68035.70872,,,,,,70832.9389
Kwaebibirem,Eastern,,1988,2830.695959,,,69608.31559,,,,,,72439.01155
Kwaebibirem,Eastern,,1989,2851.362561,,,71304.43892,,,,,,74155.80148
Kwaebibirem,Eastern,,1990,2883.570415,,,73120.10793,,,,,0.693926108,76003.67834
Kwaebibirem,Eastern,,1991,2931.094949,,,75023.11894,,,,,,77954.21389
Kwaebibirem,Eastern,,1992,2968.435697,,,77014.12978,,,,,,79982.56547
Kwaebibirem,Eastern,,1993,2993.39864,,,78991.11636,,,,,,81984.515
Kwaebibirem,Eastern,,1994,3016.690663,,,81042.46543,,,,,,84059.15609
Kwaebibirem,Eastern,,1995,3015.15879,,,83120.88003,,,,,,86136.03882
Kwaebibirem,Eastern,,1996,3027.296269,,,85173.19626,,,,,,88200.49252
Kwaebibirem,Eastern,,1997,3027.568825,,,87271.93039,,,,,,90299.49922
Kwaebibirem,Eastern,,1998,3080.037168,,,89338.67936,,,,,,92418.71653
Kwaebibirem,Eastern,,1999,3147.221482,,,91551.17651,,,,,,94698.398
Kwaebibirem,Eastern,,2000,3235.419544,4728,1.461325165,93790.48831,0.557229791,0.563742701,0.567702199,0.081,,97025.90785
Kwaebibirem,Eastern,,2001,3351.277423,7193,2.146345734,96098.07687,,,,,,99449.35429
Kwaebibirem,Eastern,,2002,3291.788368,6018,1.828185572,95033.90454,,,,,,98325.69291
Kwaebibirem,Eastern,,2003,3310.018882,7313,2.209352956,96540.4094,,,,,,99850.42828
Kwaebibirem,Eastern,,2004,3335.099792,7005,2.100386926,98425.70602,,,,,,101760.8058
Kwaebibirem,Eastern,,2005,3293.254394,8924,2.709781551,98514.12922,,,,,,101807.3836
Kwaebibirem,Eastern,,2006,3342.669048,7524,2.250895883,99532.23938,,,,,,102874.9084
Kwaebibirem,Eastern,,2007,3454.244072,7530,2.179927024,104376.0406,,,,,,107830.2847
Kwaebibirem,Eastern,,2008,3264.382207,7505,2.299056766,100507.1126,,,,,,103771.4948
Kwaebibirem,Eastern,,2009,3454.958447,7413,2.145611912,107689.5973,,,,,,111144.5558
Kwaebibirem,Eastern,,2010,3123.917183,7986,2.556405798,97886.31674,,,,,,101010.2339
Kwaebibirem,Eastern,,2011,3404.195106,8352,2.453443396,106259.893,,,,,,109664.0881
Kwaebibirem,Eastern,,2012,3469.017962,7857,2.264906116,108115.8372,,,,,,111584.8551
Kwaebibirem,Eastern,,2013,3437.308674,4110,1.195702915,107552.4969,,,,,,110989.8056
Kwaebibirem,Eastern,,2014,3469.799422,4029,1.16116222,109474.2353,,,,,,112944.0347
Kwaebibirem,Eastern,,2015,3363.907469,4228,1.256871671,108317.6552,,,,,,111681.5626
Kwaebibirem,Eastern,,2016,3398.462109,4019,1.182593735,110861.9493,0.668421345,0.672585829,0.675119146,0.532,,114260.4115
Kwaebibirem,Eastern,,2017,3376.145997,3269,0.968263814,113511.4493,,,,,,116887.5953
Kwaebibirem,Eastern,,2018,3310.775764,5078,1.533779501,116084.0479,,,,,,119394.8237
Kwaebibirem,Eastern,,2019,3319.393581,4950,1.491236239,118521.9983,,,,,,121841.3919
Kwaebibirem,Eastern,,2020,3330.105681,5201,1.561812296,120954.9103,,,,,0.703649515,124285.016
Kwaebibirem,Eastern,,2021,3344.823158,6085,1.819229213,123447.6997,,,,,,126792.5229
Kwaebibirem,Eastern,,2022,3363.557917,5044,1.499602541,125885.3836,,,,,,129248.9415
Kwaebibirem,Eastern,,2023,3375.787704,3572,1.058123411,128376.3079,,,,,,131752.0956
Kwaebibirem,Eastern,,2024,3406.133443,4105,1.205178854,130868.2498,,,,,,134274.3833
Kwaebibirem,Eastern,,2025,3420.296581,5210,1.523259716,133365.4664,,,,,,136785.763
Kwahu East,Eastern,Kwahu South (pre-2008),1970,1265.458396,,,26450.92549,0,0,0,,,27716.38388
Kwahu East,Eastern,Kwahu South (pre-2008),1971,1252.577473,,,27184.81104,,,,,,28437.38852
Kwahu East,Eastern,Kwahu South (pre-2008),1972,1221.734236,,,28015.90073,,,,,,29237.63497
Kwahu East,Eastern,Kwahu South (pre-2008),1973,1268.153275,,,28787.55247,,,,,,30055.70574
Kwahu East,Eastern,Kwahu South (pre-2008),1974,1303.702925,,,29626.37351,,,,,,30930.07643
Kwahu East,Eastern,Kwahu South (pre-2008),1975,1328.202577,,,30513.67982,,,,,,31841.8824
Kwahu East,Eastern,Kwahu South (pre-2008),1976,1354.676499,,,31422.81639,,,,,,32777.49289
Kwahu East,Eastern,Kwahu South (pre-2008),1977,1372.740607,,,32367.46273,,,,,,33740.20334
Kwahu East,Eastern,Kwahu South (pre-2008),1978,1456.768199,,,33263.11051,,,,,,34719.87871
Kwahu East,Eastern,Kwahu South (pre-2008),1979,1502.289246,,,34285.96644,,,,,,35788.25569
Kwahu East,Eastern,Kwahu South (pre-2008),1980,1551.57544,,,35343.14512,,,,,0.971988664,36894.72056
Kwahu East,Eastern,Kwahu South (pre-2008),1981,1500.727926,,,36541.36912,,,,,,38042.09705
Kwahu East,Eastern,Kwahu South (pre-2008),1982,1542.171306,,,37576.58326,,,,,,39118.75456
Kwahu East,Eastern,Kwahu South (pre-2008),1983,1636.261673,,,38604.48499,,,,,,40240.74666
Kwahu East,Eastern,Kwahu South (pre-2008),1984,1700.396274,,,39758.14862,,,,,,41458.54489
Kwahu East,Eastern,Kwahu South (pre-2008),1985,1709.661805,,,41025.37525,,,,,,42735.03705
Kwahu East,Eastern,Kwahu South (pre-2008),1986,1736.581958,,,41923.77227,,,,,,43660.35422
Kwahu East,Eastern,Kwahu South (pre-2008),1987,1761.792372,,,42851.24389,,,,,,44613.03626
Kwahu East,Eastern,Kwahu South (pre-2008),1988,1782.870278,,,43841.72612,,,,,,45624.5964
Kwahu East,Eastern,Kwahu South (pre-2008),1989,1795.886819,,,44910.00329,,,,,,46705.89011
Kwahu East,Eastern,Kwahu South (pre-2008),1990,1816.172441,,,46053.57447,,,,,0.693926108,47869.74691
Kwahu East,Eastern,Kwahu South (pre-2008),1991,1846.105036,,,47252.15666,,,,,,49098.2617
Kwahu East,Eastern,Kwahu South (pre-2008),1992,1869.623532,,,48506.16419,,,,,,50375.78772
Kwahu East,Eastern,Kwahu South (pre-2008),1993,1885.346057,,,49751.33876,,,,,,51636.68482
Kwahu East,Eastern,Kwahu South (pre-2008),1994,1900.016179,,,51043.3494,,,,,,52943.36557
Kwahu East,Eastern,Kwahu South (pre-2008),1995,1899.051353,,,52352.40684,,,,,,54251.45819
Kwahu East,Eastern,Kwahu South (pre-2008),1996,1906.695957,,,53645.02662,,,,,,55551.72258
Kwahu East,Eastern,Kwahu South (pre-2008),1997,1906.867622,,,54966.88201,,,,,,56873.74964
Kwahu East,Eastern,Kwahu South (pre-2008),1998,1939.914,,,56268.59204,,,,,,58208.50604
Kwahu East,Eastern,Kwahu South (pre-2008),1999,1982.229007,,,57662.09932,,,,,,59644.32832
Kwahu East,Eastern,Kwahu South (pre-2008),2000,2037.779199,1967.419202,0.965472217,59072.49538,0.557229791,0.563742701,0.567702199,0.081,,61110.27458
Kwahu East,Eastern,Kwahu South (pre-2008),2001,2076.202507,1689.708636,0.813845774,59535.22879,,,,,,61611.4313
Kwahu East,Eastern,Kwahu South (pre-2008),2002,2051.317814,1942.297702,0.946853622,59221.52931,,,,,,61272.84712
Kwahu East,Eastern,Kwahu South (pre-2008),2003,2068.785382,2160.517395,1.044341,60338.44363,,,,,,62407.22901
Kwahu East,Eastern,Kwahu South (pre-2008),2004,2080.863925,2174.559032,1.045027023,61410.6065,,,,,,63491.47043
Kwahu East,Eastern,Kwahu South (pre-2008),2005,2071.205881,2687.978255,1.297784194,61957.8749,,,,,,64029.08078
Kwahu East,Eastern,Kwahu South (pre-2008),2006,2091.131127,2601.229959,1.243934407,62266.09962,,,,,,64357.23075
Kwahu East,Eastern,Kwahu South (pre-2008),2007,2063.597117,2864.324158,1.388024889,62355.20479,,,,,,64418.8019
Kwahu East,Eastern,Kwahu South (pre-2008),2008,2052.853233,2662.599573,1.297023835,63205.32892,,,,,,65258.18215
Kwahu East,Eastern,Kwahu South (pre-2008),2009,2066.741122,2964,1.434141881,64419.44892,,,,,,66486.19004
Kwahu East,Eastern,Kwahu South (pre-2008),2010,2073.724925,2818,1.35890733,64979.0897,,,,,,67052.81463
Kwahu East,Eastern,Kwahu South (pre-2008),2011,2110.308646,2709,1.283698479,65872.00908,,,,,,67982.31772
Kwahu East,Eastern,Kwahu South (pre-2008),2012,2141.738888,2515,1.174279467,66749.6956,,,,,,68891.43448
Kwahu East,Eastern,Kwahu South (pre-2008),2013,2130.116878,2508,1.177400182,66650.80466,,,,,,68780.92154
Kwahu East,Eastern,Kwahu South (pre-2008),2014,2135.68417,2397,1.122356963,67382.10566,,,,,,69517.78983
Kwahu East,Eastern,Kwahu South (pre-2008),2015,1957.649665,2322,1.186116209,63036.22299,,,,,,64993.87266
Kwahu East,Eastern,Kwahu South (pre-2008),2016,1979.628647,2244,1.133545932,64577.8837,0.668421345,0.672585829,0.675119146,0.532,,66557.51234
Kwahu East,Eastern,,2017,1967.081265,2404,1.222115244,66136.43055,,,,,,68103.51182
Kwahu East,Eastern,,2018,1929.643113,2339,1.212141242,67658.09574,,,,,,69587.73885
Kwahu East,Eastern,,2019,1934.348273,2480,1.282085566,69067.68273,,,,,,71002.031
Kwahu East,Eastern,,2020,1941.441036,2656,1.36805597,70516.32857,,,,,0.703649515,72457.76961
Kwahu East,Eastern,,2021,1949.82439,2939,1.507315231,71962.35029,,,,,,73912.17468
Kwahu East,Eastern,,2022,1960.297853,2883,1.470694872,73366.61156,,,,,,75326.90941
Kwahu East,Eastern,,2023,1967.391204,2463,1.251911666,74817.03268,,,,,,76784.42388
Kwahu East,Eastern,,2024,1985.336049,2400,1.208863356,76279.29393,,,,,,78264.62998
Kwahu East,Eastern,,2025,1993.987237,2341,1.174029581,77750.28615,,,,,,79744.27339
Kwahu North,Eastern,Kwahu South (pre-2008),1970,1176.368552,,,24588.74746,0,0,0,,,25765.11601
Kwahu North,Eastern,Kwahu South (pre-2008),1971,1164.394462,,,25270.96656,,,,,,26435.36102
Kwahu North,Eastern,Kwahu South (pre-2008),1972,1135.722628,,,26043.5465,,,,,,27179.26913
Kwahu North,Eastern,Kwahu South (pre-2008),1973,1178.873708,,,26760.87299,,,,,,27939.7467
Kwahu North,Eastern,Kwahu South (pre-2008),1974,1211.920619,,,27540.63999,,,,,,28752.56061
Kwahu North,Eastern,Kwahu South (pre-2008),1975,1234.695465,,,28365.47883,,,,,,29600.1743
Kwahu North,Eastern,Kwahu South (pre-2008),1976,1259.30559,,,29210.61106,,,,,,30469.91665
Kwahu North,Eastern,Kwahu South (pre-2008),1977,1276.097962,,,30088.75312,,,,,,31364.85108
Kwahu North,Eastern,Kwahu South (pre-2008),1978,1354.209907,,,30921.34619,,,,,,32275.55609
Kwahu North,Eastern,Kwahu South (pre-2008),1979,1396.526216,,,31872.19179,,,,,,33268.718
Kwahu North,Eastern,Kwahu South (pre-2008),1980,1442.3426,,,32854.94377,,,,,0.971988664,34297.28637
Kwahu North,Eastern,Kwahu South (pre-2008),1981,1395.074815,,,33968.81132,,,,,,35363.88613
Kwahu North,Eastern,Kwahu South (pre-2008),1982,1433.600529,,,34931.14509,,,,,,36364.74562
Kwahu North,Eastern,Kwahu South (pre-2008),1983,1521.066817,,,35886.68126,,,,,,37407.74808
Kwahu North,Eastern,Kwahu South (pre-2008),1984,1580.686262,,,36959.12553,,,,,,38539.8118
Kwahu North,Eastern,Kwahu South (pre-2008),1985,1589.299489,,,38137.13784,,,,,,39726.43733
Kwahu North,Eastern,Kwahu South (pre-2008),1986,1614.324429,,,38972.28659,,,,,,40586.61102
Kwahu North,Eastern,Kwahu South (pre-2008),1987,1637.759999,,,39834.46306,,,,,,41472.22306
Kwahu North,Eastern,Kwahu South (pre-2008),1988,1657.353995,,,40755.21411,,,,,,42412.5681
Kwahu North,Eastern,Kwahu South (pre-2008),1989,1669.454155,,,41748.28324,,,,,,43417.73739
Kwahu North,Eastern,Kwahu South (pre-2008),1990,1688.311643,,,42811.34558,,,,,0.693926108,44499.65723
Kwahu North,Eastern,Kwahu South (pre-2008),1991,1716.136947,,,43925.5461,,,,,,45641.68305
Kwahu North,Eastern,Kwahu South (pre-2008),1992,1737.999711,,,45091.26994,,,,,,46829.26965
Kwahu North,Eastern,Kwahu South (pre-2008),1993,1752.615351,,,46248.78267,,,,,,48001.39802
Kwahu North,Eastern,Kwahu South (pre-2008),1994,1766.252678,,,47449.83415,,,,,,49216.08683
Kwahu North,Eastern,Kwahu South (pre-2008),1995,1765.355777,,,48666.73233,,,,,,50432.0881
Kwahu North,Eastern,Kwahu South (pre-2008),1996,1772.462192,,,49868.35007,,,,,,51640.81226
Kwahu North,Eastern,Kwahu South (pre-2008),1997,1772.621771,,,51097.1452,,,,,,52869.76697
Kwahu North,Eastern,Kwahu South (pre-2008),1998,1803.341643,,,52307.21322,,,,,,54110.55487
Kwahu North,Eastern,Kwahu South (pre-2008),1999,1842.677621,,,53602.61585,,,,,,55445.29347
Kwahu North,Eastern,Kwahu South (pre-2008),2000,1894.31701,1212.451614,0.640046839,54913.71828,0.557229791,0.563742701,0.567702199,0.081,,56808.03529
Kwahu North,Eastern,Kwahu South (pre-2008),2001,1987.075098,1758.892221,0.885166456,56979.49509,,,,,,58966.57019
Kwahu North,Eastern,Kwahu South (pre-2008),2002,2067.011167,1589.027929,0.768756335,59674.5963,,,,,,61741.60746
Kwahu North,Eastern,Kwahu South (pre-2008),2003,2141.795064,1867.285854,0.871832177,62467.85281,,,,,,64609.64788
Kwahu North,Eastern,Kwahu South (pre-2008),2004,2268.095259,2138.739171,0.942967083,66936.19113,,,,,,69204.28639
Kwahu North,Eastern,Kwahu South (pre-2008),2005,2245.180573,2066.118423,0.920245992,67162.13891,,,,,,69407.31949
Kwahu North,Eastern,Kwahu South (pre-2008),2006,2394.578747,2140.416082,0.893859133,71301.63999,,,,,,73696.21873
Kwahu North,Eastern,Kwahu South (pre-2008),2007,2479.317143,2510.254404,1.012478138,74916.91424,,,,,,77396.23138
Kwahu North,Eastern,Kwahu South (pre-2008),2008,2567.738625,2498.944577,0.973208314,79058.14297,,,,,,81625.88159
